participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.prolific_id,player.start_time,player.end_time,player.round_earnings,player.round_earnings_str,player.condition,player.survey_key,player.cause,player.consent,player.confirm_cause_nra,player.confirm_cause_etfgs,player.confirm_cause_rc,player.confirm_money,player.donation,player.donation_sum,player.round_donation_str,player.donation_str,player.payoff_a,player.payoff_a_str,player.payoff_b,player.payoff_b_str,player.paying_round_a,player.paying_round_b,player.rand_num,player.social_action_count,player.type,player.cotton,player.price,player.social_action,player.type1,player.cotton1,player.price1,player.social_action1,player.t_match1,player.t_match2,player.t_match3,player.d_match1,player.d_match2,player.d_match3,player.match1,player.match2,player.match3,player.round_earnings_n,player.type_n,player.cotton_n,player.price_n,player.social_action_n,player.board_block_n,player.type_b,player.cotton_b,player.price_b,player.social_action_b,player.board_block,player.board_penalty,player.pre_decision_earnings,player.attention_check,player.free_response_1,player.free_response_2,player.free_response_3,player.free_response_4,player.free_response_b1,player.free_response_b2,player.free_response_r1,player.free_response_r2,player.age,player.gender,player.race,player.volunteer,player.donated,player.politics,player.stance_opinion,player.csr_opinion,player.trolley,player.risk1,player.risk2,player.risk3,player.risk4,player.risk5,player.amb1,player.amb2,player.amb3,player.amb4,player.amb5,player.amb6,player.amb7,player.fair1,player.fair2,player.fair3_r,player.fair4_r,player.fair5,player.fair6_r,player.fair7,player.fair8_r,player.fair9,player.fair10,player.risk_payoff,player.risk_payoff_str,player.amb_payoff,player.amb_payoff_str,player.open_comments,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
6,acerihau,,0,280,280,spi_strategies,FinalPayment,10.5.206.253,2020-07-06 17:42:24.413998+00:00,1,,,3.25,6,5effb53742b4b50904e87024,1594057399.22559,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
7,itji1l7j,,0,281,280,spi_strategies,FinalPayment,10.51.187.17,2020-07-06 17:43:06.903086+00:00,1,,,4.46,7,5d16b6890a274600163f6518,1594057560.8015823,,2.89,2.89,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.44,1.44,,,1,9,,,Cardigan,60,30,No Action,Cardigan,60,30,No Action,0,0,1,1,0,,0,1,0,2.89,Cardigan,60,30,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,1,1,ac8zqfi1,,,,,,0
8,jq2nbiut,,0,280,280,spi_strategies,FinalPayment,10.113.192.240,2020-07-06 17:48:57.535524+00:00,1,,,6.17,8,Jace101,1594057821.518507,,3.04,3.04,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.52,1.52,,,1,9,,,Cardigan,80,35,No Action,Cardigan,80,35,No Action,0,0,1,1,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,1,1,ac8zqfi1,,,,,,0
9,zf7duxd6,,0,280,280,spi_strategies,FinalPayment,10.155.88.71,2020-07-06 17:50:43.537124+00:00,1,,,2.18,9,5d586c79280de7001aa794e6,1594057959.1889384,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,55,Donate 10% of Period Earnings,Sweater Vest,80,55,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,55,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
10,qjw58sam,,0,280,280,spi_strategies,FinalPayment,10.45.182.145,2020-07-06 17:53:38.098113+00:00,1,,,3.25,10,5e50457db5592809a2a50cc4,1594058214.2299042,,0.45,0.45,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
11,mttbggr4,,0,280,280,spi_strategies,FinalPayment,10.31.87.29,2020-07-06 17:53:41.771271+00:00,1,,,5.20,11,5e83b43765a5720e30b71b37,1594058101.6223266,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
12,vaukixqo,,0,281,280,spi_strategies,FinalPayment,10.63.174.10,2020-07-06 17:53:43.416504+00:00,1,,,3.10,12,54847013fdf99b0379939c8a,1594058117.3728688,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Cardigan,75,59,Donate 10% of Period Earnings,Cardigan,75,59,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,75,59,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
13,e36ffw3c,,0,281,280,spi_strategies,FinalPayment,10.69.31.173,2020-07-06 17:53:54.735603+00:00,1,,,1.63,13,5e69ad18aaf65b01cc0a7efe,1594058200.6899664,,0.45,0.45,Baseline,,the National Rifle Association (NRA),I consent ,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Cardigan,80,49,Donate 10% of Period Earnings,Cardigan,80,49,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,,Cardigan,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
14,36kuxci3,,0,280,280,spi_strategies,FinalPayment,10.7.193.239,2020-07-06 17:54:04.067832+00:00,1,,,3.38,14,5cc2007449ac7b0017671edf,1594058160.5945938,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
15,sn9onuuu,,0,281,280,spi_strategies,FinalPayment,10.45.113.223,2020-07-06 17:54:41.155132+00:00,1,,,3.87,15,55895b93fdf99b6bd06017c4,1594058445.3248794,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
16,pc2vkv8g,,0,280,280,spi_strategies,FinalPayment,10.7.236.68,2020-07-06 17:58:06.971911+00:00,1,,,2.38,16,5ecd8946618acf10c21f7ae8,1594058329.1430805,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent ,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
17,59s7mg1i,,0,280,280,spi_strategies,FinalPayment,10.69.173.87,2020-07-06 17:58:09.824906+00:00,1,,,1.43,17,5d86d05f9854a60019240621,1594058519.869517,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Cardigan,80,50,Donate 10% of Period Earnings,Cardigan,80,50,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,,,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
18,8vre6ecr,,0,280,280,spi_strategies,FinalPayment,10.69.229.167,2020-07-06 18:01:55.177263+00:00,1,,,3.10,18,5c9527e29e4f7400011e1571,1594058693.9108467,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
19,y1x7sak0,,0,7,280,spi_strategies,ConfirmNRA,10.31.120.51,2020-07-06 18:04:17.901607+00:00,1,,,0.00,19,5eff4627b8abd14ab66a82a5,1594058961.799504,,,,Baseline,,the National Rifle Association (NRA),I consent,,,,,,0.0,,,,,,,1,9,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ac8zqfi1,,,,,,0
20,su053o31,,0,280,280,spi_strategies,FinalPayment,10.31.72.133,2020-07-06 18:05:42.592792+00:00,1,,,6.02,20,5e07e9301d6b46148c904a0e,1594060761.3362072,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
21,ndmgtej6,,0,280,280,spi_strategies,FinalPayment,10.45.182.145,2020-07-06 18:06:04.173945+00:00,1,,,2.75,21,5eb883cc52bcce7d6fadf5a0,1594058790.3974195,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
22,sciseofe,,0,281,280,spi_strategies,FinalPayment,10.31.64.150,2020-07-06 18:06:15.272044+00:00,1,,,2.93,22,5c7a94dc8fbcb100146b6dc7,1594059075.109504,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
23,p6w2aku1,,0,281,280,spi_strategies,FinalPayment,10.41.192.172,2020-07-06 18:07:09.263585+00:00,1,,,3.14,23,5d1f4bf21218f100017dad45,1594058911.163627,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety,,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,50.00,Sweater Vest,80,48,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
24,faqszuob,,0,280,280,spi_strategies,FinalPayment,10.63.109.106,2020-07-06 18:07:37.613676+00:00,1,,,2.79,24,5d2b61964588590016cf7189,1594058942.4093053,,2.99,2.99,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,75,45,No Action,Sweater Vest,75,45,No Action,1,0,0,1,0,,1,1,0,2.99,Sweater Vest,75,45,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
25,hqq7ons6,,0,280,280,spi_strategies,FinalPayment,10.5.233.91,2020-07-06 18:08:36.107822+00:00,1,,,1.06,25,5e9b449054b6d8046df16e44,1594059189.6581478,,0.45,0.45,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,50,Donate 10% of Period Earnings,Sweater Vest,80,50,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,50,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
26,wffss0l5,,0,281,280,spi_strategies,FinalPayment,10.11.198.97,2020-07-06 18:08:41.681874+00:00,1,,,4.18,26,5c634094e30ff200016baccb,1594059193.864798,,2.99,2.99,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,50,No Action,Sweater Vest,80,50,No Action,1,0,0,1,0,,1,1,0,2.99,Sweater Vest,80,50,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
27,t7yr8kl0,,0,280,280,spi_strategies,FinalPayment,10.51.205.51,2020-07-06 18:10:57.301498+00:00,1,,,2.85,27,5dd21a0fa71de8258679a3da,1594059164.915517,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
28,p08ycg5j,,0,280,280,spi_strategies,FinalPayment,10.52.10.57,2020-07-06 18:11:20.898584+00:00,1,,,3.20,28,5f00ecc9dd343a1033ce571d,1594059213.3457348,,0.45,0.45,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,90,65,Donate 10% of Period Earnings,Sweater Vest,90,65,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,90,65,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
29,kkd83y09,,0,281,280,spi_strategies,FinalPayment,10.11.150.203,2020-07-06 18:12:16.614946+00:00,1,,,5.54,29,5ea0552202b8bd000a2c129a,1594059316.575901,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
30,x39uk0wr,,0,281,280,spi_strategies,FinalPayment,10.41.153.135,2020-07-06 18:13:51.425670+00:00,1,,,0.71,30,5be38206020df800016ec670,1594059332.3012354,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
31,hjex8u4g,,0,280,280,spi_strategies,FinalPayment,10.30.108.123,2020-07-06 18:13:57.024769+00:00,1,,,2.53,31,5e9ce0a46976671ceda6082a,1594059493.2480404,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
32,s0oqw35w,,0,281,280,spi_strategies,FinalPayment,10.45.127.204,2020-07-06 18:14:43.061370+00:00,1,,,4.60,32,5d6494874e9aae0019598b14,1594059394.6061404,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
33,rq4pve33,,0,280,280,spi_strategies,FinalPayment,10.47.238.174,2020-07-06 18:18:48.389967+00:00,1,,,3.50,33,5b5b8fe46de37e00014ee201,1594059847.8432887,,2.9,2.90,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.45,1.45,,,1,9,,,Cardigan,80,49,No Action,Cardigan,80,49,No Action,0,0,1,1,0,,0,1,0,2.90,Cardigan,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1,1,ac8zqfi1,,,,,,0
34,kaaqlukd,,0,281,280,spi_strategies,FinalPayment,10.71.137.172,2020-07-06 18:19:49.326823+00:00,1,,,3.14,34,5e5d7e7e938aef08ea807317,1594059643.2083888,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
35,08ssxqa5,,0,280,280,spi_strategies,FinalPayment,10.81.206.121,2020-07-06 18:19:54.773167+00:00,1,,,3.67,35,5c3504628a88190001ae3eaa,1594059652.2459877,,2.9,2.90,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.45,1.45,,,1,9,,,Cardigan,80,49,No Action,Cardigan,80,49,No Action,0,0,1,1,0,,0,1,0,2.90,Cardigan,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1,1,ac8zqfi1,,,,,,0
36,y17eq4m8,,0,9,280,spi_strategies,ConfirmRC,10.61.214.174,2020-07-06 18:19:56.566640+00:00,1,,,0.00,36,5f02103058d1c2392d8a7f71,1594059656.720112,,,,Baseline,,The American Red Cross,I consent ,,,,,,0.0,,,,,,,1,9,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,ac8zqfi1,,,,,,0
37,z5c5j2os,,0,281,280,spi_strategies,FinalPayment,10.63.145.103,2020-07-06 18:20:05.309544+00:00,1,,,4.35,37,5b2465d4007d870001c7926a,1594059750.1049106,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
38,2r36f98x,,0,281,280,spi_strategies,FinalPayment,10.29.86.227,2020-07-06 18:20:43.128633+00:00,1,,,4.32,38,5a6ab0fbab58b500015f29db,1594061165.6631026,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
39,mfq4hvxm,,0,280,280,spi_strategies,FinalPayment,10.99.209.116,2020-07-06 18:21:07.446788+00:00,1,,,3.65,39,57b560e4a18afd00013e0579,1594059742.4002116,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
40,nysi43r5,,0,281,280,spi_strategies,FinalPayment,10.5.206.253,2020-07-06 18:21:08.517111+00:00,1,,,3.07,40,5e16bce18dffa0c6f76cda9b,1594059712.544873,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.5,1.50,,,1,9,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,1,1,ac8zqfi1,,,,,,0
41,q4oxasn8,,0,280,280,spi_strategies,FinalPayment,10.63.127.111,2020-07-06 18:21:23.654147+00:00,1,,,3.75,41,5d50e977b0386d00013e105c,1594059835.3652272,,2.6,2.60,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,1.3,1.30,,,1,9,,,Cardigan,80,79,No Action,Cardigan,80,79,No Action,0,0,1,1,0,,0,1,0,2.60,Cardigan,80,79,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30,1,1,ac8zqfi1,,,,,,0
42,jyjb937q,,0,281,280,spi_strategies,FinalPayment,10.47.250.44,2020-07-06 18:21:30.725713+00:00,1,,,1.83,42,5ce7b20479642d00197682ea,1594059873.7775624,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.03,0.0,0.05,,0.23,0.23,,,1,9,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,1,1,ac8zqfi1,,,,,,0
